mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
158,3.7,0.065,0.018,,3711.4,498,10,6.99,0.13,,340,6,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
240.6,4,1.41,0.18,,3496.43,713,10,6.21,0.06,,473,7,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
274.7,4.1,0.29,0.05,,3411.46,798,10,7.07,0.08,A,524,6,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
290.5,4.1,0.23,0.05,,3372.7,836,10,7.25,0.1,A,547,6,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
322.7,4.2,3.5,0.5,,3294.73,914,10,6.21,0.07,1U,570,7,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
349.9,4.3,1.66,0.24,,3229.80,979,10,6.65,0.07,,631,6,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
386.1,4.3,2.5,0.3,,3144.52,1064,10,6.61,0.06,A,679,7,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
519.4,4.5,6.4,0.8,,2838.58,1370,10,6.62,0.06,1NU,852,6,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
604.7,4.5,0.39,0.07,,2647.68,1561,10,8.06,0.08,,958,5,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
606.9,4.4,15.9,1.9,,2682.09,1527,10,7.29,0.06,1U,921,6,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
654.6,4.6,0.31,0.14,,2537.41,1672,10,8.28,0.2,1NU,1019,5,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
668.1,4.6,0.61,0.12,,2507.72,1701,10,8.02,0.09,A,1034,5,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
750.7,4.6,0.2,,,2327.34,1882,10,8.7,,1NU,1132.2,4.9,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
904.3,4.7,0.9,0.3,,1995.78,2213,10,8.32,0.15,1NU,1310,5,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
970.7,4.7,1.4,,,1854.00,2355,10,8.2,,1NU,1386,5,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
1015.3,4.7,0.2,,,1758.91,2450,10,9.2,,1U,1428,5,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
1144.1,4.7,0.5,0.21,,1502.64,2706,10,10.26,0.19,1U,1565,6,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
1146,4.7,0.28,0.06,,1498.76,2710,10,10.51,0.1,1U,1565,7,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
1228.2,4.8,14.6,2.3,,1308.66,2900,10,7.61,0.07,1NU,1673,7,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
1560.1,4.8,18.5,2.5,,613.84,3595,10,7.91,0.06,1NU,2036,5,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17
1855.9,4.8,32,8,,0.0,4209,10,9.64,0.11,1U,2355,5,33,45,As,,0,,2-,90.7,,2,m,5442,12,B-,100,,4209,10,34,44,Se,30-Jun-2009,AMEENAH R. FARHAN and  BALRAJ SINGH,2025-10-17

