mean_energy,unc_me,intensity_beta,unc_ib,daughter_level_hl,daughter_level_energy,max_energy,unc_me,log_ft,unc_lf,transition_type,anti_nu_mean_energy,unc_ame,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
,,0.048,0,,5100,807,9,,,,531,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.014,0,,5400,507,9,,,,348,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.67,0,,3000,2907,9,,,,1683.6,4.7,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.3,0,,3800,2107,9,,,,1259,5,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.76,0,,3300,2607,9,,,,1525,5,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,1.33,0,,3400,2507,9,,,,1471,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.67,0,,2350,3557,9,,,,2023,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.067,0,,5000,907,9,,,,592,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,1.37,0,,4000,1907,9,,,,1151.1,4.6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.024,0,,5300,607,9,,,,410,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.5,0,,4100,1807,9,,,,1096,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.67,0,,2900,3007,9,,,,1736,5,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.57,0,,3200,2707,9,,,,1578,5,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.24,0,,4700,1207,9,,,,764,5,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.096,0,,4900,1007,9,,,,649,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.029,0,,5200,707,9,,,,471,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.01,0,,5500,407,9,,,,284,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.96,0,,3550,2357,9,,,,1393,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.57,0,,3100,2807,9,,,,1630.8,4.9,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.43,0,,4600,1307,9,,,,821,5,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,0.114,0,,4800,1107,9,,,,707,5,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
,,1.32,0,,3900,2007,9,,,,1205.3,4.8,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
403.9,3.9,0.2,0.04,,4793.1,1114,9,5.88,0.09,,711,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
552.4,4,0.35,0.07,,4453.0,1454,9,6.08,0.09,,902,5,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
580,4.1,0.32,0.06,,4391.0,1516,9,6.19,0.09,,936,6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
594.6,4.1,0.63,0.08,,4358.37,1549,9,5.93,0.06,,955.5,4.6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
608.3,4.1,0.82,0.09,,4327.73,1579,9,5.85,0.05,,972,4.6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
636.4,4.1,2.26,0.17,,4265.50,1641,9,5.48,0.04,,1006.9,4.9,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
641.6,4.1,0.38,0.05,,4253.8,1653,9,6.27,0.06,,1013,4.9,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
643.8,4.1,0.34,0.04,,4249.1,1658,9,6.32,0.06,,1015.1,4.6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
647.8,4.1,0.34,0.07,,4240.1,1667,9,6.33,0.09,,1019.7,4.6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
670.8,4.1,1.26,0.11,,4189.39,1718,9,5.81,0.04,,1047.9,4.6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
685.2,4.1,1.24,0.11,,4157.55,1749,9,5.85,0.04,,1065.1,4.6,37,54,Rb,,0,,3/2(-),58.2,,3,s,58.2,0.3,B-,100,,5907,9,38,53,Sr,1-Sep-2013,Coral M. Baglin,2025-10-17
